Id,Title,Method,Target,Operator,Expected,ExpectedData,ExpectedJson,TargetsJson,ValueType,SourceType,RegOption,CheckType,ManualReason
97.1,Ensure 'Enable ESS with Supported Peripherals' is set to 'Enhanced sign-in security will be enabled...',Registry,HKLM\Software\Microsoft\Policies\PassportForWork\Biometrics\EnableESSwithSupportedPeripherals,Equals,1,1,,"[{""Path"":""HKLM\\Software\\Microsoft\\Policies\\PassportForWork\\Biometrics"",""Name"":""EnableESSwithSupportedPeripherals"",""Operator"":""Equals"",""Expected"":""1"",""ExpectedData"":""1"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
97.2,Ensure 'Facial Features Use Enhanced Anti Spoofing' is set to 'true',Registry,HKLM\Software\Microsoft\Policies\PassportForWork\Biometrics\FacialFeaturesUseEnhancedAntiSpoofing,Equals,1,1,,"[{""Path"":""HKLM\\Software\\Microsoft\\Policies\\PassportForWork\\Biometrics"",""Name"":""FacialFeaturesUseEnhancedAntiSpoofing"",""Operator"":""Equals"",""Expected"":""1"",""ExpectedData"":""1"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
97.3,Ensure 'Minimum PIN Length' is set to '6 more character(s)',PowerShell,$value = (Get-ItemProperty -Path HKLM:\Software\Microsoft\Policies\PassportForWork\*\Device\Policies\PINComplexity -ErrorAction SilentlyContinue).MinimumPINLength; if ($value) { Write-Host $value } else { Write-Host 'Value Not Found'},Regex,^([6-9]|[1-9][0-9])$,^([6-9]|[1-9][0-9])$,,,POLICY_TEXT,AUDIT_POWERSHELL,,CHECK_REGEX,
97.4,Ensure 'Require Security Device' is set to 'true',PowerShell,$value = (Get-ItemProperty -Path HKLM:\Software\Microsoft\Policies\PassportForWork\*\Device\Policies -ErrorAction SilentlyContinue).RequireSecurityDevice; if ($value) { Write-Host $value } else { Write-Host 'Value Not Found'},Equals,1,1,,,POLICY_TEXT,AUDIT_POWERSHELL,,,
98.2,Ensure 'Allow Windows Ink Workspace' is set to 'Enabled: but the user can't access it above the lock screen' OR 'Disabled',Registry,HKLM\Software\Microsoft\PolicyManager\Current\Device\WindowsInkWorkspace\AllowWindowsInkWorkspace,In,0 OR 1,MA==;MQ==,,"[{""Path"":""HKLM\\Software\\Microsoft\\PolicyManager\\Current\\Device\\WindowsInkWorkspace"",""Name"":""AllowWindowsInkWorkspace"",""Operator"":""In"",""Expected"":""0 OR 1"",""ExpectedData"":""MA==;MQ=="",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
101.1,Ensure 'Allow Clipboard Redirection' is set to 'Not allowed',Registry,HKLM\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\Default\Device\WindowsSandbox\AllowClipboardRedirection,Equals,0,0,,"[{""Path"":""HKLM\\SOFTWARE\\Microsoft\\PolicyManager\\Providers\\{GUID}\\Default\\Device\\WindowsSandbox"",""Name"":""AllowClipboardRedirection"",""Operator"":""Equals"",""Expected"":""0"",""ExpectedData"":""0"",""RegOption"":""CAN_NOT_BE_NULL"",""GuidRegKey"":""HKLM\\SOFTWARE\\Microsoft\\PolicyManager\\current\\device\\WindowsSandbox""}]",POLICY_DWORD,GUID_REGISTRY_SETTING,CAN_NOT_BE_NULL,,
101.2,Ensure 'Allow Networking' is set to 'Not allowed',Registry,HKLM\Software\Microsoft\PolicyManager\Providers\{GUID}\Default\Device\WindowsSandbox\AllowNetworking,Equals,0,0,,"[{""Path"":""HKLM\\Software\\Microsoft\\PolicyManager\\Providers\\{GUID}\\Default\\Device\\WindowsSandbox"",""Name"":""AllowNetworking"",""Operator"":""Equals"",""Expected"":""0"",""ExpectedData"":""0"",""RegOption"":""CAN_NOT_BE_NULL"",""GuidRegKey"":""HKLM\\Software\\Microsoft\\PolicyManager\\Current\\Device\\WindowsSandbox""}]",POLICY_DWORD,GUID_REGISTRY_SETTING,CAN_NOT_BE_NULL,,
103.1,Ensure 'Allow Auto Update' is set to 'Enabled',Registry,HKLM\Software\Microsoft\PolicyManager\Current\Device\Update\AllowAutoUpdate,Range,[2..4],,,"[{""Path"":""HKLM\\Software\\Microsoft\\PolicyManager\\Current\\Device\\Update"",""Name"":""AllowAutoUpdate"",""Operator"":""Range"",""Expected"":""[2..4]"",""ExpectedData"":"""",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
103.2,Ensure 'Defer Feature Updates Period in Days' is set to 'Enabled: 180 or more days',Registry,HKLM\Software\Microsoft\PolicyManager\Current\Device\Update\DeferFeatureUpdatesPeriodInDays,Range,[180..MAX],,,"[{""Path"":""HKLM\\Software\\Microsoft\\PolicyManager\\Current\\Device\\Update"",""Name"":""DeferFeatureUpdatesPeriodInDays"",""Operator"":""Range"",""Expected"":""[180..MAX]"",""ExpectedData"":"""",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
103.3,Ensure 'Defer Quality Updates Period (Days)' is set to 'Enabled: 0 days',Registry,HKLM\Software\Microsoft\PolicyManager\Current\Device\Update\DeferQualityUpdatesPeriodInDays,Equals,0,0,,"[{""Path"":""HKLM\\Software\\Microsoft\\PolicyManager\\Current\\Device\\Update"",""Name"":""DeferQualityUpdatesPeriodInDays"",""Operator"":""Equals"",""Expected"":""0"",""ExpectedData"":""0"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
103.4,Ensure 'Manage preview builds' is set to 'Disable Preview builds',Registry,HKLM\Software\Microsoft\PolicyManager\Current\Device\Update\ManagePreviewBuilds,Equals,0,0,,"[{""Path"":""HKLM\\Software\\Microsoft\\PolicyManager\\Current\\Device\\Update"",""Name"":""ManagePreviewBuilds"",""Operator"":""Equals"",""Expected"":""0"",""ExpectedData"":""0"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
103.5,Ensure 'Scheduled Install Day' is set to 'Every day',Registry,HKLM\Software\Microsoft\PolicyManager\Current\Device\Update\ScheduledInstallDay,Equals,0,0,,"[{""Path"":""HKLM\\Software\\Microsoft\\PolicyManager\\Current\\Device\\Update"",""Name"":""ScheduledInstallDay"",""Operator"":""Equals"",""Expected"":""0"",""ExpectedData"":""0"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
103.6,Ensure 'Block 'Pause Updates' ability' is set to 'Block',Registry,HKLM\Software\Microsoft\PolicyManager\Current\Device\Update\SetDisablePauseUXAccess,Equals,1,1,,"[{""Path"":""HKLM\\Software\\Microsoft\\PolicyManager\\Current\\Device\\Update"",""Name"":""SetDisablePauseUXAccess"",""Operator"":""Equals"",""Expected"":""1"",""ExpectedData"":""1"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
104.1,Ensure 'Require PIN For Pairing' is set to 'Enabled: Pairing ceremony for new devices will always require a PIN' OR 'All pairings will require PIN',Registry,HKLM\Software\Microsoft\PolicyManager\Providers\{GUID}\Default\Device\WirelessDisplay\RequirePinForPairing,In,1 OR 2,MQ==;Mg==,,"[{""Path"":""HKLM\\Software\\Microsoft\\PolicyManager\\Providers\\{GUID}\\Default\\Device\\WirelessDisplay"",""Name"":""RequirePinForPairing"",""Operator"":""In"",""Expected"":""1 OR 2"",""ExpectedData"":""MQ==;Mg=="",""RegOption"":""CAN_NOT_BE_NULL"",""GuidRegKey"":""HKLM\\Software\\Microsoft\\PolicyManager\\Current\\Device\\WirelessDisplay""}]",POLICY_DWORD,GUID_REGISTRY_SETTING,CAN_NOT_BE_NULL,,
105.1,Ensure 'Backup Directory' is set to 'Backup the password to Azure AD only',Registry,HKLM\Software\Microsoft\Policies\LAPS\BackupDirectory,Equals,1,1,,"[{""Path"":""HKLM\\Software\\Microsoft\\Policies\\LAPS"",""Name"":""BackupDirectory"",""Operator"":""Equals"",""Expected"":""1"",""ExpectedData"":""1"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
105.2,Ensure 'Password Age Days' is set to 'Configured: 30 or fewer',Registry,HKLM\Software\Microsoft\Policies\LAPS\PasswordAgeDays,Range,[7..30],,,"[{""Path"":""HKLM\\Software\\Microsoft\\Policies\\LAPS"",""Name"":""PasswordAgeDays"",""Operator"":""Range"",""Expected"":""[7..30]"",""ExpectedData"":"""",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
105.3,Ensure 'Password Complexity' is set to 'Large letters + small letters + numbers + special characters',Registry,HKLM\Software\Microsoft\Policies\LAPS\PasswordComplexity,Equals,4,4,,"[{""Path"":""HKLM\\Software\\Microsoft\\Policies\\LAPS"",""Name"":""PasswordComplexity"",""Operator"":""Equals"",""Expected"":""4"",""ExpectedData"":""4"",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
105.4,Ensure 'Password Length' is set to 'Configured: 15 or more',Registry,HKLM\Software\Microsoft\Policies\LAPS\PasswordLength,Range,[15..MAX],,,"[{""Path"":""HKLM\\Software\\Microsoft\\Policies\\LAPS"",""Name"":""PasswordLength"",""Operator"":""Range"",""Expected"":""[15..MAX]"",""ExpectedData"":"""",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
105.5,Ensure 'Post-authentication actions' is set to 'Reset the password and logoff the managed account' or higher,Registry,HKLM\Software\Microsoft\Policies\LAPS\PostAuthenticationActions,In,3 OR 5,Mw==;NQ==,,"[{""Path"":""HKLM\\Software\\Microsoft\\Policies\\LAPS"",""Name"":""PostAuthenticationActions"",""Operator"":""In"",""Expected"":""3 OR 5"",""ExpectedData"":""Mw==;NQ=="",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
105.6,"Ensure 'Post Authentication Reset Delay' is set to 'Configured: 8 or fewer hours, but not 0'",Registry,HKLM\Software\Microsoft\Policies\LAPS\PostAuthenticationResetDelay,Range,[1..8],,,"[{""Path"":""HKLM\\Software\\Microsoft\\Policies\\LAPS"",""Name"":""PostAuthenticationResetDelay"",""Operator"":""Range"",""Expected"":""[1..8]"",""ExpectedData"":"""",""RegOption"":""CAN_NOT_BE_NULL""}]",POLICY_DWORD,REGISTRY_SETTING,CAN_NOT_BE_NULL,,
